movie_title,genre_type
A Most Violent Year,Action
A Most Violent Year,Crime
A Most Violent Year,Drama
A Most Violent Year,Thriller
Passchendaele,Drama
Passchendaele,History
Passchendaele,Romance
Passchendaele,War
Flash of Genius,Biography
Flash of Genius,Drama
I'm Not There.,Biography
I'm Not There.,Drama
I'm Not There.,Music
The Cold Light of Day,Action
The Cold Light of Day,Thriller
The Brothers Bloom,Adventure
The Brothers Bloom,Comedy
The Brothers Bloom,Drama
The Brothers Bloom,Romance
"Synecdoche, New York",Comedy
"Synecdoche, New York",Drama
"Synecdoche, New York",Romance
Princess Mononoke,Adventure
Princess Mononoke,Animation
Princess Mononoke,Fantasy
Bon voyage,Comedy
Bon voyage,Drama
Bon voyage,Mystery
Bon voyage,Romance
Bon voyage,Thriller
Bon voyage,War
Can't Stop the Music,Biography
Can't Stop the Music,Comedy
Can't Stop the Music,Musical
The Proposition,Crime
The Proposition,Drama
The Proposition,Western
Courage,Biography
Courage,Drama
Courage,Sport
Marci X,Comedy
Marci X,Music
Equilibrium,Action
Equilibrium,Drama
Equilibrium,Sci-Fi
Equilibrium,Thriller
The Children of Huang Shi,Drama
The Children of Huang Shi,War
The Yards,Crime
The Yards,Drama
The Yards,Romance
The Yards,Thriller
The Oogieloves in the Big Balloon Adventure,Adventure
The Oogieloves in the Big Balloon Adventure,Family
The Oogieloves in the Big Balloon Adventure,Fantasy
The Oogieloves in the Big Balloon Adventure,Musical
By the Sea,Drama
By the Sea,Romance
Steamboy,Action
Steamboy,Adventure
Steamboy,Animation
Steamboy,Family
Steamboy,Sci-Fi
Steamboy,Thriller
The Game of Their Lives,Drama
The Game of Their Lives,History
The Game of Their Lives,Sport
All Good Things,Crime
All Good Things,Drama
All Good Things,Mystery
All Good Things,Romance
All Good Things,Thriller
Rapa Nui,Action
Rapa Nui,Adventure
Rapa Nui,Drama
Rapa Nui,History
Rapa Nui,Romance
CJ7,Comedy
CJ7,Family
CJ7,Sci-Fi
Dylan Dog: Dead of Night,Action
Dylan Dog: Dead of Night,Comedy
Dylan Dog: Dead of Night,Crime
Dylan Dog: Dead of Night,Fantasy
Dylan Dog: Dead of Night,Horror
Dylan Dog: Dead of Night,Mystery
Dylan Dog: Dead of Night,Sci-Fi
Dylan Dog: Dead of Night,Thriller
People I Know,Crime
People I Know,Drama
People I Know,Mystery
The Tempest,Comedy
The Tempest,Drama
The Tempest,Fantasy
The Tempest,Romance
Regression,Crime
Regression,Drama
Regression,Mystery
Regression,Thriller
Three Kingdoms: Resurrection of the Dragon,Action
Three Kingdoms: Resurrection of the Dragon,Drama
Three Kingdoms: Resurrection of the Dragon,History
Three Kingdoms: Resurrection of the Dragon,War
Shattered,Crime
Shattered,Drama
Shattered,Thriller
Zambezia,Adventure
Zambezia,Animation
Zambezia,Comedy
Zambezia,Family
Dwegons and Leprechauns,Animation
Hands of Stone,Action
Hands of Stone,Biography
Hands of Stone,Drama
Hands of Stone,Sport
Survivor,Action
Survivor,Crime
Survivor,Thriller
The Frozen Ground,Crime
The Frozen Ground,Drama
The Frozen Ground,Mystery
The Frozen Ground,Thriller
The Painted Veil,Drama
The Painted Veil,Romance
The Baader Meinhof Complex,Action
The Baader Meinhof Complex,Biography
The Baader Meinhof Complex,Crime
The Baader Meinhof Complex,Drama
Dances with Wolves,Adventure
Dances with Wolves,Drama
Dances with Wolves,Western
Bad Teacher,Comedy
Sea of Love,Crime
Sea of Love,Drama
Sea of Love,Mystery
Sea of Love,Thriller
A Cinderella Story,Comedy
A Cinderella Story,Family
A Cinderella Story,Romance
Scream,Horror
Scream,Mystery
Thir13en Ghosts,Horror
The Shining,Drama
The Shining,Horror
Back to the Future,Adventure
Back to the Future,Comedy
Back to the Future,Sci-Fi
House on Haunted Hill,Horror
House on Haunted Hill,Mystery
House on Haunted Hill,Thriller
I Can Do Bad All by Myself,Comedy
I Can Do Bad All by Myself,Drama
The Switch,Comedy
The Switch,Drama
The Switch,Romance
Just Married,Comedy
Just Married,Romance
The Devil's Double,Biography
The Devil's Double,Drama
The Devil's Double,Thriller
Thomas and the Magic Railroad,Adventure
Thomas and the Magic Railroad,Comedy
Thomas and the Magic Railroad,Drama
Thomas and the Magic Railroad,Family
Thomas and the Magic Railroad,Fantasy
The Crazies,Horror
The Crazies,Thriller
Spirited Away,Adventure
Spirited Away,Animation
Spirited Away,Family
Spirited Away,Fantasy
The Bounty,Action
The Bounty,Adventure
The Bounty,Drama
The Bounty,History
The Bounty,Romance
The Book Thief,Drama
The Book Thief,War
Sex Drive,Adventure
Sex Drive,Comedy
Sex Drive,Romance
Leap Year,Comedy
Leap Year,Romance
The Fall of the Roman Empire,Drama
The Fall of the Roman Empire,History
The Fall of the Roman Empire,War
Take Me Home Tonight,Comedy
Take Me Home Tonight,Drama
Take Me Home Tonight,Romance
Won't Back Down,Drama
The Nutcracker,Family
The Nutcracker,Fantasy
The Nutcracker,Music
Kansas City,Crime
Kansas City,Drama
Kansas City,Music
Kansas City,Thriller
Indignation,Drama
The Amityville Horror,Drama
The Amityville Horror,Horror
The Amityville Horror,Mystery
The Amityville Horror,Thriller
Adaptation.,Comedy
Adaptation.,Drama
Land of the Dead,Horror
Out of Inferno,Action
Fear and Loathing in Las Vegas,Adventure
Fear and Loathing in Las Vegas,Comedy
Fear and Loathing in Las Vegas,Drama
The Invention of Lying,Comedy
The Invention of Lying,Fantasy
The Invention of Lying,Romance
Neighbors,Comedy
The Mask,Action
The Mask,Comedy
The Mask,Crime
The Mask,Fantasy
Big,Comedy
Big,Drama
Big,Family
Big,Fantasy
Big,Romance
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
Legally Blonde,Comedy
Legally Blonde,Romance
Star Trek III: The Search for Spock,Action
Star Trek III: The Search for Spock,Adventure
Star Trek III: The Search for Spock,Sci-Fi
The Exorcism of Emily Rose,Drama
The Exorcism of Emily Rose,Horror
The Exorcism of Emily Rose,Thriller
Deuce Bigalow: Male Gigolo,Comedy
Deuce Bigalow: Male Gigolo,Romance
Left Behind,Action
Left Behind,Drama
Left Behind,Fantasy
Left Behind,Mystery
Left Behind,Thriller
The Family Stone,Comedy
The Family Stone,Drama
The Family Stone,Romance
Barbershop 2: Back in Business,Comedy
Barbershop 2: Back in Business,Drama
Bad Santa,Comedy
Bad Santa,Crime
Bad Santa,Drama
Austin Powers: International Man of Mystery,Comedy
Austin Powers: International Man of Mystery,Crime
My Big Fat Greek Wedding 2,Comedy
My Big Fat Greek Wedding 2,Family
My Big Fat Greek Wedding 2,Romance
Diary of a Wimpy Kid: Rodrick Rules,Comedy
Diary of a Wimpy Kid: Rodrick Rules,Family
Predator,Action
Predator,Horror
Predator,Sci-Fi
Amadeus,Biography
Amadeus,Drama
Amadeus,History
Amadeus,Music
Prom Night,Horror
Prom Night,Mystery
Mean Girls,Comedy
Under the Tuscan Sun,Comedy
Under the Tuscan Sun,Drama
Under the Tuscan Sun,Romance
Gosford Park,Drama
Gosford Park,Mystery
Peggy Sue Got Married,Comedy
Peggy Sue Got Married,Drama
Peggy Sue Got Married,Fantasy
Peggy Sue Got Married,Romance
Birdman or (The Unexpected Virtue of Ignorance),Comedy
Birdman or (The Unexpected Virtue of Ignorance),Drama
Birdman or (The Unexpected Virtue of Ignorance),Romance
Blue Jasmine,Drama
United 93,Drama
United 93,History
United 93,Thriller
Honey,Drama
Honey,Music
Honey,Romance
Spy Hard,Action
Spy Hard,Comedy
The Fog,Fantasy
The Fog,Horror
Soul Surfer,Biography
Soul Surfer,Drama
Soul Surfer,Family
Soul Surfer,Sport
Catch-22,Comedy
Catch-22,Drama
Catch-22,War
Observe and Report,Comedy
Observe and Report,Crime
Observe and Report,Drama
Conan the Destroyer,Action
Conan the Destroyer,Adventure
Conan the Destroyer,Fantasy
Raging Bull,Biography
Raging Bull,Drama
Raging Bull,Sport
Love Happens,Drama
Love Happens,Romance
Young Sherlock Holmes,Adventure
Young Sherlock Holmes,Fantasy
Young Sherlock Holmes,Mystery
Young Sherlock Holmes,Thriller
Fame,Comedy
Fame,Drama
Fame,Musical
Fame,Romance
127 Hours,Adventure
127 Hours,Biography
127 Hours,Drama
127 Hours,Thriller
Small Time Crooks,Comedy
Small Time Crooks,Crime
Center Stage,Drama
Center Stage,Music
Center Stage,Romance
Love the Coopers,Comedy
Catch That Kid,Comedy
Catch That Kid,Crime
Life as a House,Drama
Steve Jobs,Biography
Steve Jobs,Drama
"I Love You, Beth Cooper",Comedy
"I Love You, Beth Cooper",Romance
Youth in Revolt,Comedy
Youth in Revolt,Drama
Youth in Revolt,Romance
The Legend of the Lone Ranger,Action
The Legend of the Lone Ranger,Adventure
The Legend of the Lone Ranger,Western
The Tailor of Panama,Drama
The Tailor of Panama,Thriller
Blow Out,Mystery
Blow Out,Thriller
Getaway,Action
Getaway,Crime
Getaway,Thriller
The Ice Storm,Drama
And So It Goes,Comedy
And So It Goes,Drama
And So It Goes,Romance
Troop Beverly Hills,Adventure
Troop Beverly Hills,Comedy
Being Julia,Comedy
Being Julia,Drama
Being Julia,Romance
9½ Weeks,Drama
9½ Weeks,Romance
Dragonslayer,Action
Dragonslayer,Adventure
Dragonslayer,Fantasy
The Last Station,Biography
The Last Station,Drama
The Last Station,Romance
Ed Wood,Biography
Ed Wood,Comedy
Ed Wood,Drama
Labor Day,Drama
Mongol: The Rise of Genghis Khan,Adventure
Mongol: The Rise of Genghis Khan,Biography
Mongol: The Rise of Genghis Khan,Drama
Mongol: The Rise of Genghis Khan,History
Mongol: The Rise of Genghis Khan,War
RocknRolla,Action
RocknRolla,Crime
RocknRolla,Thriller
Megaforce,Action
Megaforce,Sci-Fi
Hamlet,Drama
Mao's Last Dancer,Biography
Mao's Last Dancer,Drama
Mao's Last Dancer,Music
Mao's Last Dancer,Romance
Midnight Special,Adventure
Midnight Special,Drama
Midnight Special,Sci-Fi
Midnight Special,Thriller
Anything Else,Comedy
Anything Else,Romance
The Railway Man,Biography
The Railway Man,Drama
The Railway Man,Romance
The Railway Man,War
The White Ribbon,Drama
The White Ribbon,Mystery
The Wraith,Action
The Wraith,Horror
The Wraith,Romance
The Wraith,Sci-Fi
The Wraith,Thriller
The Salton Sea,Crime
The Salton Sea,Drama
The Salton Sea,Mystery
The Salton Sea,Thriller
Metallica Through the Never,Music
The Informers,Crime
The Informers,Drama
The Informers,Thriller
I Come with the Rain,Thriller
One Man's Hero,Action
One Man's Hero,Drama
One Man's Hero,History
One Man's Hero,Romance
One Man's Hero,War
One Man's Hero,Western
Day of the Dead,Horror
I Am Wrath,Action
I Am Wrath,Crime
I Am Wrath,Drama
I Am Wrath,Thriller
Renaissance,Action
Renaissance,Animation
Renaissance,Sci-Fi
Renaissance,Thriller
Red Sonja,Action
Red Sonja,Adventure
Red Sonja,Fantasy
Red Lights,Drama
Red Lights,Horror
Red Lights,Mystery
Red Lights,Thriller
Superbad,Comedy
Madea Goes to Jail,Comedy
Madea Goes to Jail,Crime
Madea Goes to Jail,Drama
Wolves,Action
Wolves,Horror
Step Up 2: The Streets,Drama
Step Up 2: The Streets,Music
Step Up 2: The Streets,Musical
Step Up 2: The Streets,Romance
Hoodwinked!,Action
Hoodwinked!,Animation
Hoodwinked!,Comedy
Hoodwinked!,Crime
Hoodwinked!,Family
Hotel Rwanda,Drama
Hotel Rwanda,History
Hotel Rwanda,War
Hitman,Action
Hitman,Crime
Hitman,Drama
Hitman,Thriller
Black Nativity,Drama
Black Nativity,Family
Black Nativity,Music
Black Nativity,Musical
The Prince,Action
The Prince,Thriller
City of Ghosts,Crime
City of Ghosts,Drama
City of Ghosts,Thriller
The Others,Fantasy
The Others,Horror
The Others,Thriller
Aliens,Action
Aliens,Adventure
Aliens,Sci-Fi
My Fair Lady,Drama
My Fair Lady,Family
My Fair Lady,Musical
My Fair Lady,Romance
I Know What You Did Last Summer,Horror
I Know What You Did Last Summer,Mystery
I Know What You Did Last Summer,Thriller
Let's Be Cops,Comedy
Sideways,Adventure
Sideways,Comedy
Sideways,Drama
Sideways,Romance
Beerfest,Comedy
Halloween,Horror
Halloween,Thriller
Good Boy!,Comedy
Good Boy!,Drama
Good Boy!,Family
Good Boy!,Fantasy
Good Boy!,Sci-Fi
The Best Man Holiday,Comedy
The Best Man Holiday,Drama
Smokin' Aces,Action
Smokin' Aces,Crime
Smokin' Aces,Drama
Smokin' Aces,Thriller
Saw 3D: The Final Chapter,Horror
Saw 3D: The Final Chapter,Mystery
40 Days and 40 Nights,Comedy
40 Days and 40 Nights,Romance
A Night at the Roxbury,Comedy
A Night at the Roxbury,Music
A Night at the Roxbury,Romance
Beastly,Drama
Beastly,Fantasy
Beastly,Romance
The Hills Have Eyes,Horror
Dickie Roberts: Former Child Star,Comedy
"McFarland, USA",Biography
"McFarland, USA",Drama
"McFarland, USA",Sport
Lottery Ticket,Comedy
ATL,Comedy
ATL,Crime
ATL,Drama
ATL,Music
ATL,Romance
Pitch Perfect,Comedy
Pitch Perfect,Music
Pitch Perfect,Romance
Summer Catch,Comedy
Summer Catch,Drama
Summer Catch,Romance
Summer Catch,Sport
A Simple Plan,Crime
A Simple Plan,Drama
A Simple Plan,Thriller
They,Horror
They,Mystery
They,Thriller
Larry the Cable Guy: Health Inspector,Comedy
Larry the Cable Guy: Health Inspector,Romance
The Adventures of Elmo in Grouchland,Adventure
The Adventures of Elmo in Grouchland,Comedy
The Adventures of Elmo in Grouchland,Family
The Adventures of Elmo in Grouchland,Fantasy
The Adventures of Elmo in Grouchland,Musical
Brooklyn's Finest,Crime
Brooklyn's Finest,Drama
Brooklyn's Finest,Thriller
55 Days at Peking,Action
55 Days at Peking,Adventure
55 Days at Peking,Drama
55 Days at Peking,History
55 Days at Peking,War
Evil Dead,Horror
My Life in Ruins,Comedy
My Life in Ruins,Romance
American Dreamz,Comedy
American Dreamz,Music
Superman IV: The Quest for Peace,Action
Superman IV: The Quest for Peace,Adventure
Superman IV: The Quest for Peace,Family
Superman IV: The Quest for Peace,Sci-Fi
How She Move,Drama
Running Scared,Action
Running Scared,Crime
Running Scared,Drama
Running Scared,Thriller
Bobby Jones: Stroke of Genius,Biography
Bobby Jones: Stroke of Genius,Drama
Bobby Jones: Stroke of Genius,Romance
Bobby Jones: Stroke of Genius,Sport
Shanghai Surprise,Adventure
Shanghai Surprise,Crime
Shanghai Surprise,Drama
Shanghai Surprise,Romance
The Illusionist,Drama
The Illusionist,Mystery
The Illusionist,Romance
The Illusionist,Thriller
Roar,Adventure
Roar,Horror
Roar,Thriller
Veronica Guerin,Biography
Veronica Guerin,Crime
Veronica Guerin,Drama
Veronica Guerin,Thriller
Escobar: Paradise Lost,Crime
Escobar: Paradise Lost,Drama
Escobar: Paradise Lost,Romance
Escobar: Paradise Lost,Thriller
Southland Tales,Comedy
Southland Tales,Mystery
Southland Tales,Sci-Fi
Southland Tales,Thriller
Dragon Hunters,Adventure
Dragon Hunters,Animation
Dragon Hunters,Family
Dragon Hunters,Fantasy
Damnation Alley,Sci-Fi
The Apparition,Horror
The Apparition,Thriller
My Girl,Comedy
My Girl,Drama
My Girl,Family
My Girl,Romance
Fur: An Imaginary Portrait of Diane Arbus,Biography
Fur: An Imaginary Portrait of Diane Arbus,Drama
Fur: An Imaginary Portrait of Diane Arbus,Romance
Wall Street,Crime
Wall Street,Drama
Sense and Sensibility,Drama
Sense and Sensibility,Romance
Becoming Jane,Biography
Becoming Jane,Drama
Becoming Jane,Romance
Sydney White,Comedy
Sydney White,Romance
House of Sand and Fog,Drama
Dead Poets Society,Comedy
Dead Poets Society,Drama
Dumb & Dumber,Comedy
When Harry Met Sally...,Comedy
When Harry Met Sally...,Drama
When Harry Met Sally...,Romance
The Verdict,Drama
Road Trip,Comedy
Varsity Blues,Comedy
Varsity Blues,Drama
Varsity Blues,Romance
Varsity Blues,Sport
The Artist,Comedy
The Artist,Drama
The Artist,Romance
The Unborn,Drama
The Unborn,Fantasy
The Unborn,Horror
The Unborn,Mystery
The Unborn,Thriller
Moonrise Kingdom,Adventure
Moonrise Kingdom,Comedy
Moonrise Kingdom,Drama
Moonrise Kingdom,Romance
The Texas Chainsaw Massacre: The Beginning,Horror
The Young Messiah,Drama
The Master of Disguise,Comedy
The Master of Disguise,Family
Pan's Labyrinth,Drama
Pan's Labyrinth,Fantasy
Pan's Labyrinth,War
See Spot Run,Action
See Spot Run,Comedy
See Spot Run,Crime
See Spot Run,Family
Baby Boy,Crime
Baby Boy,Drama
Baby Boy,Romance
Baby Boy,Thriller
The Roommate,Drama
The Roommate,Horror
The Roommate,Thriller
Joe Dirt,Adventure
Joe Dirt,Comedy
Joe Dirt,Drama
Double Impact,Action
Double Impact,Crime
Hot Fuzz,Action
Hot Fuzz,Comedy
Hot Fuzz,Mystery
The Women,Comedy
The Women,Drama
Vicky Cristina Barcelona,Drama
Vicky Cristina Barcelona,Romance
Boys and Girls,Comedy
Boys and Girls,Drama
Boys and Girls,Romance
White Oleander,Drama
Jennifer's Body,Comedy
Jennifer's Body,Fantasy
Jennifer's Body,Horror
Drowning Mona,Comedy
Drowning Mona,Crime
Drowning Mona,Mystery
Radio Days,Comedy
Remember Me,Drama
Remember Me,Romance
How to Deal,Comedy
How to Deal,Drama
How to Deal,Romance
My Stepmother Is an Alien,Comedy
My Stepmother Is an Alien,Romance
My Stepmother Is an Alien,Sci-Fi
Philadelphia,Drama
The Thirteenth Floor,Mystery
The Thirteenth Floor,Sci-Fi
The Thirteenth Floor,Thriller
The Cookout,Comedy
Meteor,Action
Meteor,Drama
Meteor,Sci-Fi
Meteor,Thriller
Duets,Comedy
Duets,Drama
Duets,Music
Hollywood Ending,Comedy
Hollywood Ending,Romance
Detroit Rock City,Comedy
Detroit Rock City,Music
Highlander,Action
Highlander,Adventure
Highlander,Fantasy
Things We Lost in the Fire,Drama
Steel,Action
Steel,Crime
Steel,Sci-Fi
The Immigrant,Drama
The Immigrant,Romance
The White Countess,Drama
The White Countess,History
The White Countess,Romance
The White Countess,War
Trance,Crime
Trance,Drama
Trance,Mystery
Trance,Thriller
Soul Plane,Comedy
Good,Drama
Good,Romance
Good,War
Enter the Void,Drama
Enter the Void,Fantasy
Vamps,Comedy
Vamps,Horror
Vamps,Romance
Hachi: A Dog's Tale,Drama
Hachi: A Dog's Tale,Family
Zulu,Crime
Zulu,Drama
Zulu,Thriller
The Homesman,Drama
The Homesman,Western
Juwanna Mann,Comedy
Juwanna Mann,Drama
Juwanna Mann,Romance
Juwanna Mann,Sport
Ararat,Drama
Ararat,War
Madison,Drama
Madison,Sport
Slow Burn,Drama
Slow Burn,Mystery
Slow Burn,Thriller
Wasabi,Action
Wasabi,Comedy
Wasabi,Crime
Wasabi,Drama
Wasabi,Thriller
Slither,Comedy
Slither,Horror
Slither,Sci-Fi
Beverly Hills Cop,Action
Beverly Hills Cop,Comedy
Beverly Hills Cop,Crime
Home Alone,Comedy
Home Alone,Family
3 Men and a Baby,Comedy
3 Men and a Baby,Drama
3 Men and a Baby,Family
Tootsie,Comedy
Tootsie,Drama
Tootsie,Romance
Top Gun,Action
Top Gun,Drama
Top Gun,Romance
"Crouching Tiger, Hidden Dragon",Action
"Crouching Tiger, Hidden Dragon",Drama
"Crouching Tiger, Hidden Dragon",Romance
American Beauty,Drama
The King's Speech,Biography
The King's Speech,Drama
The King's Speech,History
The King's Speech,Romance
Twins,Comedy
Twins,Crime
The Yellow Handkerchief,Drama
The Yellow Handkerchief,Romance
The Color Purple,Drama
Tidal Wave,Action
Tidal Wave,Comedy
Tidal Wave,Drama
Tidal Wave,Thriller
The Imitation Game,Biography
The Imitation Game,Drama
The Imitation Game,Thriller
The Imitation Game,War
Private Benjamin,Comedy
Private Benjamin,War
Coal Miner's Daughter,Biography
Coal Miner's Daughter,Drama
Coal Miner's Daughter,Music
Coal Miner's Daughter,Musical
Diary of a Wimpy Kid,Comedy
Diary of a Wimpy Kid,Family
Mama,Fantasy
Mama,Horror
National Lampoon's Vacation,Adventure
National Lampoon's Vacation,Comedy
Bad Grandpa,Comedy
The Queen,Biography
The Queen,Drama
Beetlejuice,Comedy
Beetlejuice,Fantasy
Why Did I Get Married?,Comedy
Why Did I Get Married?,Drama
Little Women,Drama
Little Women,Family
Little Women,Romance
The Woman in Black,Drama
The Woman in Black,Fantasy
The Woman in Black,Horror
The Woman in Black,Thriller
When a Stranger Calls,Horror
When a Stranger Calls,Thriller
Big Fat Liar,Adventure
Big Fat Liar,Comedy
Big Fat Liar,Family
The Deer Hunter,Drama
The Deer Hunter,War
Wag the Dog,Comedy
Wag the Dog,Drama
The Lizzie McGuire Movie,Adventure
The Lizzie McGuire Movie,Comedy
The Lizzie McGuire Movie,Family
The Lizzie McGuire Movie,Music
The Lizzie McGuire Movie,Romance
Snitch,Action
Snitch,Drama
Snitch,Thriller
Krampus,Comedy
Krampus,Fantasy
Krampus,Horror
The Faculty,Horror
The Faculty,Mystery
The Faculty,Sci-Fi
What's Love Got to Do with It,Biography
What's Love Got to Do with It,Drama
What's Love Got to Do with It,Music
Cop Land,Crime
Cop Land,Drama
Cop Land,Thriller
Not Another Teen Movie,Comedy
End of Watch,Crime
End of Watch,Drama
