movie_title,title_year,language,country,duration,content_rating,movie_imdb_link,director_name,imdb_score,num_voted_users,gross
Stiff Upper Lips,1998,English,UK,94.0,R,http://www.imdb.com/title/tt0120210/?ref_=fn_tt_tt_1,Gary Sinyor,6.4,867,69582.0
Bend It Like Beckham,2002,English,UK,112.0,PG-13,http://www.imdb.com/title/tt0286499/?ref_=fn_tt_tt_1,Gurinder Chadha,6.7,89806,32541719.0
Sunshine State,2002,English,USA,141.0,PG-13,http://www.imdb.com/title/tt0286179/?ref_=fn_tt_tt_1,John Sayles,6.9,3433,3064356.0
Crossover,2006,English,USA,95.0,PG-13,http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1,Preston A. Whitmore II,2.1,8707,7009668.0
Khiladi 786,2012,Hindi,India,141.0,Not Rated,http://www.imdb.com/title/tt2166214/?ref_=fn_tt_tt_1,Ashish R. Mohan,4.3,4633,352684.0
[Rec] 2,2009,Spanish,Spain,85.0,R,http://www.imdb.com/title/tt1245112/?ref_=fn_tt_tt_1,Jaume Balagueró,6.6,55597,27024.0
Standing Ovation,2010,English,USA,105.0,PG,http://www.imdb.com/title/tt1303803/?ref_=fn_tt_tt_1,Stewart Raffill,3.4,548,531806.0
The Sting,1973,English,USA,129.0,PG,http://www.imdb.com/title/tt0070735/?ref_=fn_tt_tt_1,George Roy Hill,8.3,175607,159600000.0
Chariots of Fire,1981,English,UK,125.0,PG,http://www.imdb.com/title/tt0082158/?ref_=fn_tt_tt_1,Hugh Hudson,7.2,40511,58800000.0
Diary of a Mad Black Woman,2005,English,USA,116.0,PG-13,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,Darren Grant,5.6,10472,50382128.0
Shine,1996,English,Australia,105.0,PG-13,http://www.imdb.com/title/tt0117631/?ref_=fn_tt_tt_1,Scott Hicks,7.7,43013,35811509.0
Don Jon,2013,English,USA,90.0,R,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1,Joseph Gordon-Levitt,6.6,190494,24475193.0
High Plains Drifter,1973,English,USA,105.0,R,http://www.imdb.com/title/tt0068699/?ref_=fn_tt_tt_1,Clint Eastwood,7.6,36381,
Ghost World,2001,English,USA,111.0,R,http://www.imdb.com/title/tt0162346/?ref_=fn_tt_tt_1,Terry Zwigoff,7.4,96129,6200756.0
Iris,2001,English,UK,91.0,R,http://www.imdb.com/title/tt0280778/?ref_=fn_tt_tt_1,Richard Eyre,7.1,14786,1292119.0
Galaxina,1980,English,USA,95.0,R,http://www.imdb.com/title/tt0080771/?ref_=fn_tt_tt_1,William Sachs,3.4,1955,
The Chorus,2004,French,France,97.0,PG-13,http://www.imdb.com/title/tt0372824/?ref_=fn_tt_tt_1,Christophe Barratier,7.9,44151,3629758.0
Mambo Italiano,2003,English,Canada,92.0,R,http://www.imdb.com/title/tt0330602/?ref_=fn_tt_tt_1,Émile Gaudreault,6.7,5548,6239558.0
Wonderland,2003,English,USA,104.0,R,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1,James Cox,6.6,18792,1056102.0
Do the Right Thing,1989,English,USA,120.0,R,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1,Spike Lee,7.9,59524,27545445.0
Harvard Man,2001,English,USA,99.0,R,http://www.imdb.com/title/tt0242508/?ref_=fn_tt_tt_1,James Toback,4.9,3754,56007.0
Le Havre,2011,French,Finland,93.0,Not Rated,http://www.imdb.com/title/tt1508675/?ref_=fn_tt_tt_1,Aki Kaurismäki,7.2,15267,611709.0
Irreversible,2002,French,France,99.0,Not Rated,http://www.imdb.com/title/tt0290673/?ref_=fn_tt_tt_1,Gaspar Noé,7.4,87244,753501.0
R100,2013,Japanese,Japan,99.0,Unrated,http://www.imdb.com/title/tt2914838/?ref_=fn_tt_tt_1,Hitoshi Matsumoto,6.1,1658,22770.0
Rang De Basanti,2006,Hindi,India,157.0,Not Rated,http://www.imdb.com/title/tt0405508/?ref_=fn_tt_tt_1,Rakeysh Omprakash Mehra,8.4,70233,2197331.0
Salvation Boulevard,2011,English,USA,96.0,R,http://www.imdb.com/title/tt1251743/?ref_=fn_tt_tt_1,George Ratliff,5.3,3788,27445.0
The Ten,2007,English,USA,96.0,R,http://www.imdb.com/title/tt0811106/?ref_=fn_tt_tt_1,David Wain,5.0,15315,766487.0
A Room for Romeo Brass,1999,English,UK,90.0,R,http://www.imdb.com/title/tt0202559/?ref_=fn_tt_tt_1,Shane Meadows,7.7,4471,18434.0
Headhunters,2011,Norwegian,Norway,100.0,R,http://www.imdb.com/title/tt1614989/?ref_=fn_tt_tt_1,Morten Tyldum,7.6,79353,1196752.0
Grabbers,2012,English,UK,94.0,Not Rated,http://www.imdb.com/title/tt1525366/?ref_=fn_tt_tt_1,Jon Wright,6.3,13227,
Saint Ralph,2004,English,Canada,98.0,PG-13,http://www.imdb.com/title/tt0384488/?ref_=fn_tt_tt_1,Michael McGowan,7.6,4976,795126.0
Miss Julie,2014,English,Norway,129.0,PG-13,http://www.imdb.com/title/tt2667960/?ref_=fn_tt_tt_1,Liv Ullmann,5.6,2894,
Somewhere in Time,1980,English,USA,103.0,PG,http://www.imdb.com/title/tt0081534/?ref_=fn_tt_tt_1,Jeannot Szwarc,7.3,21049,
Dum Maaro Dum,2011,Hindi,India,128.0,R,http://www.imdb.com/title/tt1618430/?ref_=fn_tt_tt_1,Rohan Sippy,6.2,3266,563699.0
Insidious: Chapter 2,2013,English,USA,106.0,PG-13,http://www.imdb.com/title/tt2226417/?ref_=fn_tt_tt_1,James Wan,6.6,109214,83574831.0
Saw II,2005,English,USA,95.0,R,http://www.imdb.com/title/tt0432348/?ref_=fn_tt_tt_1,Darren Lynn Bousman,6.6,188679,87025093.0
10 Cloverfield Lane,2016,English,USA,104.0,PG-13,http://www.imdb.com/title/tt1179933/?ref_=fn_tt_tt_1,Dan Trachtenberg,7.3,126893,71897215.0
Jackass: The Movie,2002,English,USA,87.0,R,http://www.imdb.com/title/tt0322802/?ref_=fn_tt_tt_1,Jeff Tremaine,6.6,67992,64267897.0
Lights Out,2016,English,USA,81.0,PG-13,http://www.imdb.com/title/tt4786282/?ref_=fn_tt_tt_1,David F. Sandberg,6.9,13523,56536016.0
Paranormal Activity 3,2011,English,USA,94.0,R,http://www.imdb.com/title/tt1778304/?ref_=fn_tt_tt_1,Henry Joost,5.8,76828,104007828.0
Ouija,2014,English,USA,89.0,PG-13,http://www.imdb.com/title/tt1204977/?ref_=fn_tt_tt_1,Stiles White,4.4,31915,50820940.0
A Nightmare on Elm Street 3: Dream Warriors,1987,English,USA,88.0,X,http://www.imdb.com/title/tt0093629/?ref_=fn_tt_tt_1,Chuck Russell,6.6,49820,44793200.0
Instructions Not Included,2013,Spanish,Mexico,115.0,PG-13,http://www.imdb.com/title/tt2378281/?ref_=fn_tt_tt_1,Eugenio Derbez,7.6,22105,44456509.0
Paranormal Activity 4,2012,English,USA,96.0,R,http://www.imdb.com/title/tt2109184/?ref_=fn_tt_tt_1,Henry Joost,4.6,51204,53884821.0
The Robe,1953,English,USA,135.0,Unrated,http://www.imdb.com/title/tt0046247/?ref_=fn_tt_tt_1,Henry Koster,6.8,6359,36000000.0
The Return of the Pink Panther,1975,English,UK,113.0,G,http://www.imdb.com/title/tt0072081/?ref_=fn_tt_tt_1,Blake Edwards,7.1,19596,
Freddy's Dead: The Final Nightmare,1991,English,USA,93.0,R,http://www.imdb.com/title/tt0101917/?ref_=fn_tt_tt_1,Rachel Talalay,4.9,30765,34872293.0
Monster,2003,English,USA,109.0,R,http://www.imdb.com/title/tt0340855/?ref_=fn_tt_tt_1,Patty Jenkins,7.3,105568,34468224.0
"20,000 Leagues Under the Sea",1954,English,USA,127.0,Approved,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,Richard Fleischer,7.2,22123,
Paranormal Activity: The Marked Ones,2014,English,USA,101.0,R,http://www.imdb.com/title/tt2473682/?ref_=fn_tt_tt_1,Christopher Landon,5.0,31791,32453345.0
The Elephant Man,1980,English,USA,124.0,PG,http://www.imdb.com/title/tt0080678/?ref_=fn_tt_tt_1,David Lynch,8.2,161972,
Dallas Buyers Club,2013,English,USA,117.0,R,http://www.imdb.com/title/tt0790636/?ref_=fn_tt_tt_1,Jean-Marc Vallée,8.0,326494,27296514.0
The Lazarus Effect,2015,English,USA,83.0,PG-13,http://www.imdb.com/title/tt2918436/?ref_=fn_tt_tt_1,David Gelb,5.2,28513,25799043.0
Memento,2000,English,USA,113.0,R,http://www.imdb.com/title/tt0209144/?ref_=fn_tt_tt_1,Christopher Nolan,8.5,845580,25530884.0
Oculus,2013,English,USA,104.0,R,http://www.imdb.com/title/tt2388715/?ref_=fn_tt_tt_1,Mike Flanagan,6.5,85688,27689474.0
Clerks II,2006,English,USA,97.0,R,http://www.imdb.com/title/tt0424345/?ref_=fn_tt_tt_1,Kevin Smith,7.4,114797,24138847.0
Billy Elliot,2000,English,UK,110.0,R,http://www.imdb.com/title/tt0249462/?ref_=fn_tt_tt_1,Stephen Daldry,7.7,98354,21994911.0
The Way Way Back,2013,English,USA,103.0,PG-13,http://www.imdb.com/title/tt1727388/?ref_=fn_tt_tt_1,Nat Faxon,7.4,115813,21501098.0
House Party 2,1991,English,USA,94.0,R,http://www.imdb.com/title/tt0102065/?ref_=fn_tt_tt_1,George Jackson,5.1,3571,19281235.0
The Man from Snowy River,1982,English,Australia,102.0,PG,http://www.imdb.com/title/tt0084296/?ref_=fn_tt_tt_1,George Miller,7.3,5894,
Doug's 1st Movie,1999,English,USA,77.0,G,http://www.imdb.com/title/tt0187819/?ref_=fn_tt_tt_1,Maurice Joyce,5.0,2448,19421271.0
The Apostle,1997,English,USA,134.0,PG-13,http://www.imdb.com/title/tt0118632/?ref_=fn_tt_tt_1,Robert Duvall,7.2,11622,20733485.0
Mommie Dearest,1981,English,USA,129.0,R,http://www.imdb.com/title/tt0082766/?ref_=fn_tt_tt_1,Frank Perry,6.7,10564,
Our Idiot Brother,2011,English,USA,90.0,R,http://www.imdb.com/title/tt1637706/?ref_=fn_tt_tt_1,Jesse Peretz,6.4,74875,24809547.0
Race,2016,English,Canada,134.0,PG-13,http://www.imdb.com/title/tt3499096/?ref_=fn_tt_tt_1,Stephen Hopkins,7.1,11744,19097994.0
The Players Club,1998,English,USA,104.0,R,http://www.imdb.com/title/tt0119905/?ref_=fn_tt_tt_1,Ice Cube,5.6,4345,23031390.0
"As Above, So Below",2014,English,USA,93.0,R,http://www.imdb.com/title/tt2870612/?ref_=fn_tt_tt_1,John Erick Dowdle,6.1,49948,21197315.0
Addicted,2014,Spanish,USA,106.0,R,http://www.imdb.com/title/tt2205401/?ref_=fn_tt_tt_1,Bille Woodruff,5.2,5975,17382982.0
Eve's Bayou,1997,English,USA,109.0,R,http://www.imdb.com/title/tt0119080/?ref_=fn_tt_tt_1,Kasi Lemmons,7.3,6915,14821531.0
Still Alice,2014,English,USA,101.0,PG-13,http://www.imdb.com/title/tt3316960/?ref_=fn_tt_tt_1,Richard Glatzer,7.5,86077,18656400.0
The Egyptian,1954,English,USA,139.0,Approved,http://www.imdb.com/title/tt0046949/?ref_=fn_tt_tt_1,Michael Curtiz,6.6,2498,
Nighthawks,1981,English,USA,99.0,R,http://www.imdb.com/title/tt0082817/?ref_=fn_tt_tt_1,Bruce Malmuth,6.4,12519,
Friday the 13th Part VIII: Jason Takes Manhattan,1989,English,USA,100.0,R,http://www.imdb.com/title/tt0097388/?ref_=fn_tt_tt_1,Rob Hedden,4.5,22961,14343976.0
My Big Fat Greek Wedding,2002,English,USA,95.0,PG,http://www.imdb.com/title/tt0259446/?ref_=fn_tt_tt_1,Joel Zwick,6.6,102071,241437427.0
Spring Breakers,2012,English,USA,94.0,R,http://www.imdb.com/title/tt2101441/?ref_=fn_tt_tt_1,Harmony Korine,5.3,108683,14123773.0
Halloween: The Curse of Michael Myers,1995,English,USA,93.0,R,http://www.imdb.com/title/tt0113253/?ref_=fn_tt_tt_1,Joe Chappelle,4.9,20815,15126948.0
Y Tu Mamá También,2001,Spanish,Mexico,106.0,R,http://www.imdb.com/title/tt0245574/?ref_=fn_tt_tt_1,Alfonso Cuarón,7.7,91377,13622333.0
Shaun of the Dead,2004,English,UK,99.0,R,http://www.imdb.com/title/tt0365748/?ref_=fn_tt_tt_1,Edgar Wright,8.0,395921,13464388.0
The Haunting of Molly Hartley,2008,English,USA,82.0,PG-13,http://www.imdb.com/title/tt1045655/?ref_=fn_tt_tt_1,Mickey Liddell,3.8,7904,13350177.0
Lone Star,1996,English,USA,135.0,R,http://www.imdb.com/title/tt0116905/?ref_=fn_tt_tt_1,John Sayles,7.6,23202,13269963.0
Halloween 4: The Return of Michael Myers,1988,English,USA,88.0,R,http://www.imdb.com/title/tt0095271/?ref_=fn_tt_tt_1,Dwight H. Little,5.9,29629,17768000.0
April Fool's Day,1986,English,USA,89.0,R,http://www.imdb.com/title/tt0090655/?ref_=fn_tt_tt_1,Fred Walton,6.2,10624,12947763.0
Diner,1982,English,USA,110.0,R,http://www.imdb.com/title/tt0083833/?ref_=fn_tt_tt_1,Barry Levinson,7.2,14995,14100000.0
Lone Wolf McQuade,1983,English,USA,107.0,PG,http://www.imdb.com/title/tt0085862/?ref_=fn_tt_tt_1,Steve Carver,6.3,7973,12200000.0
Apollo 18,2011,English,USA,86.0,PG-13,http://www.imdb.com/title/tt1772240/?ref_=fn_tt_tt_1,Gonzalo López-Gallego,5.2,47227,17683670.0
Sunshine Cleaning,2008,English,USA,91.0,R,http://www.imdb.com/title/tt0862846/?ref_=fn_tt_tt_1,Christine Jeffs,6.9,61151,12055108.0
No Escape,2015,English,USA,103.0,R,http://www.imdb.com/title/tt1781922/?ref_=fn_tt_tt_1,John Erick Dowdle,6.8,48675,27285953.0
The Beastmaster,1982,English,USA,90.0,PG,http://www.imdb.com/title/tt0083630/?ref_=fn_tt_tt_1,Don Coscarelli,6.2,15345,
Fifty Shades of Black,2016,English,USA,92.0,R,http://www.imdb.com/title/tt4667094/?ref_=fn_tt_tt_1,Michael Tiddes,3.5,9509,11675178.0
Not Easily Broken,2009,English,USA,99.0,PG-13,http://www.imdb.com/title/tt0795438/?ref_=fn_tt_tt_1,Bill Duke,6.1,2326,10572742.0
A Farewell to Arms,1932,English,USA,79.0,Unrated,http://www.imdb.com/title/tt0022879/?ref_=fn_tt_tt_1,Frank Borzage,6.6,3519,
The Perfect Match,2016,English,USA,96.0,R,http://www.imdb.com/title/tt4871980/?ref_=fn_tt_tt_1,Bille Woodruff,4.5,1180,9658370.0
Digimon: The Movie,2000,English,USA,82.0,PG,http://www.imdb.com/title/tt0259974/?ref_=fn_tt_tt_1,Mamoru Hosoda,5.9,5164,9628751.0
Saved!,2004,English,USA,92.0,PG-13,http://www.imdb.com/title/tt0332375/?ref_=fn_tt_tt_1,Brian Dannelly,6.9,40274,8786715.0
The Barbarian Invasions,2003,French,Canada,112.0,R,http://www.imdb.com/title/tt0338135/?ref_=fn_tt_tt_1,Denys Arcand,7.7,24921,3432342.0
Robin and Marian,1976,English,USA,106.0,PG,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1,Richard Lester,6.6,8930,
The Forsaken,2001,English,USA,90.0,R,http://www.imdb.com/title/tt0245120/?ref_=fn_tt_tt_1,J.S. Cardone,5.3,7319,6755271.0
Force 10 from Navarone,1978,English,UK,126.0,PG,http://www.imdb.com/title/tt0077572/?ref_=fn_tt_tt_1,Guy Hamilton,6.3,13587,
UHF,1989,English,USA,150.0,PG-13,http://www.imdb.com/title/tt0098546/?ref_=fn_tt_tt_1,Jay Levey,7.0,21416,6157157.0
Grandma's Boy,2006,English,USA,90.0,R,http://www.imdb.com/title/tt0456554/?ref_=fn_tt_tt_1,Nicholaus Goossen,7.0,67853,6088249.0
Slums of Beverly Hills,1998,English,USA,91.0,R,http://www.imdb.com/title/tt0120831/?ref_=fn_tt_tt_1,Tamara Jenkins,6.6,9427,5480318.0
Once Upon a Time in the West,1968,English,Italy,145.0,PG-13,http://www.imdb.com/title/tt0064116/?ref_=fn_tt_tt_1,Sergio Leone,8.6,216005,
Made,2001,English,USA,95.0,R,http://www.imdb.com/title/tt0227005/?ref_=fn_tt_tt_1,Jon Favreau,6.4,15053,5308707.0
Moon,2009,English,UK,97.0,R,http://www.imdb.com/title/tt1182345/?ref_=fn_tt_tt_1,Duncan Jones,7.9,260607,5009677.0
Keeping Up with the Steins,2006,English,USA,90.0,PG-13,http://www.imdb.com/title/tt0415949/?ref_=fn_tt_tt_1,Scott Marshall,5.4,2719,4328294.0
The Sweet Hereafter,1997,English,Canada,112.0,R,http://www.imdb.com/title/tt0120255/?ref_=fn_tt_tt_1,Atom Egoyan,7.7,26720,4306697.0
Of Gods and Men,2010,French,France,122.0,PG-13,http://www.imdb.com/title/tt1588337/?ref_=fn_tt_tt_1,Xavier Beauvois,7.2,12411,3950029.0
Bottle Shock,2008,English,USA,110.0,PG-13,http://www.imdb.com/title/tt0914797/?ref_=fn_tt_tt_1,Randall Miller,6.8,12233,4040588.0
Jekyll and Hyde... Together Again,1982,English,USA,87.0,R,http://www.imdb.com/title/tt0084171/?ref_=fn_tt_tt_1,Jerry Belson,6.2,881,
Heavenly Creatures,1994,English,New Zealand,108.0,R,http://www.imdb.com/title/tt0110005/?ref_=fn_tt_tt_1,Peter Jackson,7.4,50197,3049135.0
90 Minutes in Heaven,2015,English,USA,121.0,PG-13,http://www.imdb.com/title/tt4337690/?ref_=fn_tt_tt_1,Michael Polish,4.6,2047,4700361.0
Everything Must Go,2010,English,USA,97.0,R,http://www.imdb.com/title/tt1531663/?ref_=fn_tt_tt_1,Dan Rush,6.4,40305,2711210.0
Zero Effect,1998,English,USA,116.0,R,http://www.imdb.com/title/tt0120906/?ref_=fn_tt_tt_1,Jake Kasdan,7.0,12366,1980338.0
The Machinist,2004,English,Spain,94.0,R,http://www.imdb.com/title/tt0361862/?ref_=fn_tt_tt_1,Brad Anderson,7.7,281649,1082044.0
Light Sleeper,1992,English,USA,103.0,R,http://www.imdb.com/title/tt0102307/?ref_=fn_tt_tt_1,Paul Schrader,6.8,3665,1100000.0
Kill the Messenger,2014,English,USA,112.0,R,http://www.imdb.com/title/tt1216491/?ref_=fn_tt_tt_1,Michael Cuesta,7.0,32382,2445646.0
Rabbit Hole,2010,English,USA,91.0,PG-13,http://www.imdb.com/title/tt0935075/?ref_=fn_tt_tt_1,John Cameron Mitchell,7.0,40618,2221809.0
Party Monster,2003,English,USA,98.0,R,http://www.imdb.com/title/tt0320244/?ref_=fn_tt_tt_1,Fenton Bailey,6.3,12675,296665.0
Green Room,2015,English,USA,95.0,R,http://www.imdb.com/title/tt4062536/?ref_=fn_tt_tt_1,Jeremy Saulnier,7.1,28845,3219029.0
The Oh in Ohio,2006,English,USA,88.0,R,http://www.imdb.com/title/tt0422861/?ref_=fn_tt_tt_1,Billy Kent,5.6,5494,
Atlas Shrugged: Who Is John Galt?,2014,English,USA,99.0,PG-13,http://www.imdb.com/title/tt2800038/?ref_=fn_tt_tt_1,James Manera,4.4,1900,830210.0
Bottle Rocket,1996,English,USA,91.0,R,http://www.imdb.com/title/tt0115734/?ref_=fn_tt_tt_1,Wes Anderson,7.1,54478,1040879.0
Albino Alligator,1996,English,USA,97.0,R,http://www.imdb.com/title/tt0115495/?ref_=fn_tt_tt_1,Kevin Spacey,6.1,6632,326308.0
Standard Operating Procedure,2008,English,USA,118.0,R,http://www.imdb.com/title/tt0896866/?ref_=fn_tt_tt_1,Errol Morris,7.5,3329,228830.0
Out of the Blue,1980,English,Canada,94.0,R,http://www.imdb.com/title/tt0081291/?ref_=fn_tt_tt_1,Dennis Hopper,7.2,1599,
Tucker and Dale vs Evil,2010,English,Canada,89.0,R,http://www.imdb.com/title/tt1465522/?ref_=fn_tt_tt_1,Eli Craig,7.6,127842,223615.0
"Lovely, Still",2008,English,USA,90.0,PG,http://www.imdb.com/title/tt1150947/?ref_=fn_tt_tt_1,Nicholas Fackler,7.3,1560,124720.0
Tycoon,1947,English,USA,95.0,Approved,http://www.imdb.com/title/tt0039927/?ref_=fn_tt_tt_1,Richard Wallace,6.2,989,
Desert Blue,1998,English,USA,90.0,R,http://www.imdb.com/title/tt0126261/?ref_=fn_tt_tt_1,Morgan J. Freeman,6.2,1884,99147.0
Decoys,2004,English,Canada,95.0,R,http://www.imdb.com/title/tt0357585/?ref_=fn_tt_tt_1,Matthew Hastings,4.6,4041,
The Visit,2015,English,USA,94.0,PG-13,http://www.imdb.com/title/tt3567288/?ref_=fn_tt_tt_1,M. Night Shyamalan,6.2,65299,65069140.0
Redacted,2007,English,USA,90.0,R,http://www.imdb.com/title/tt0937237/?ref_=fn_tt_tt_1,Brian De Palma,6.2,8824,65087.0
Fascination,2004,English,Germany,103.0,R,http://www.imdb.com/title/tt0305632/?ref_=fn_tt_tt_1,Klaus Menzel,3.3,1207,16066.0
Area 51,2015,English,USA,91.0,R,http://www.imdb.com/title/tt1519461/?ref_=fn_tt_tt_1,Oren Peli,4.2,7888,
Sleep Tight,2011,Spanish,Spain,102.0,Not Rated,http://www.imdb.com/title/tt1437358/?ref_=fn_tt_tt_1,Jaume Balagueró,7.2,23756,
The Cottage,2008,English,UK,92.0,Unrated,http://www.imdb.com/title/tt0465430/?ref_=fn_tt_tt_1,Paul Andrew Williams,6.2,10056,
Dead Like Me: Life After Death,2009,English,USA,87.0,R,http://www.imdb.com/title/tt1079444/?ref_=fn_tt_tt_1,Stephen Herek,6.1,10734,
Farce of the Penguins,2006,English,USA,80.0,R,http://www.imdb.com/title/tt0488539/?ref_=fn_tt_tt_1,Bob Saget,4.2,4322,
Flying By,2009,English,USA,90.0,PG-13,http://www.imdb.com/title/tt1131732/?ref_=fn_tt_tt_1,Jim Amatulli,4.5,215,
Rudderless,2014,English,USA,105.0,R,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1,William H. Macy,7.5,12672,37440.0
Henry & Me,2014,English,USA,67.0,PG,http://www.imdb.com/title/tt1460798/?ref_=fn_tt_tt_1,Barrett Esposito,6.7,83,
Christmas Eve,2015,English,USA,95.0,PG,http://www.imdb.com/title/tt3703148/?ref_=fn_tt_tt_1,Mitch Davis,5.1,1091,
We Have Your Husband,2011,English,USA,87.0,TV-PG,http://www.imdb.com/title/tt2063015/?ref_=fn_tt_tt_1,Eric Bross,5.5,216,
Dying of the Light,2014,English,Bahamas,94.0,R,http://www.imdb.com/title/tt1274586/?ref_=fn_tt_tt_1,Paul Schrader,4.4,6964,
Born of War,2014,English,UK,109.0,R,http://www.imdb.com/title/tt1554921/?ref_=fn_tt_tt_1,Vicky Jewson,4.4,237,
Capricorn One,1977,English,USA,130.0,PG,http://www.imdb.com/title/tt0077294/?ref_=fn_tt_tt_1,Peter Hyams,6.8,15988,
Yoga Hosers,2016,English,USA,88.0,PG-13,http://www.imdb.com/title/tt3838992/?ref_=fn_tt_tt_1,Kevin Smith,4.8,849,
I Served the King of England,2006,Czech,Czech Republic,113.0,R,http://www.imdb.com/title/tt0284363/?ref_=fn_tt_tt_1,Jirí Menzel,7.4,6183,617228.0
Sling Blade,1996,English,USA,148.0,R,http://www.imdb.com/title/tt0117666/?ref_=fn_tt_tt_1,Billy Bob Thornton,8.0,72443,24475416.0
The Awakening,2011,English,UK,107.0,R,http://www.imdb.com/title/tt1687901/?ref_=fn_tt_tt_1,Nick Murphy,6.5,46347,
Hostel,2005,English,USA,93.0,R,http://www.imdb.com/title/tt0450278/?ref_=fn_tt_tt_1,Eli Roth,5.9,138814,47277326.0
Tristram Shandy: A Cock and Bull Story,2005,English,UK,94.0,R,http://www.imdb.com/title/tt0423409/?ref_=fn_tt_tt_1,Michael Winterbottom,6.8,11202,1247453.0
Take Shelter,2011,English,USA,121.0,R,http://www.imdb.com/title/tt1675192/?ref_=fn_tt_tt_1,Jeff Nichols,7.4,68211,1729969.0
Lady in White,1988,English,USA,118.0,R,http://www.imdb.com/title/tt0095484/?ref_=fn_tt_tt_1,Frank LaLoggia,6.7,4695,1705139.0
Driving Lessons,2006,English,UK,98.0,PG-13,http://www.imdb.com/title/tt0446687/?ref_=fn_tt_tt_1,Jeremy Brock,6.8,9611,238774.0
Let's Kill Ward's Wife,2014,English,USA,82.0,Unrated,http://www.imdb.com/title/tt2980708/?ref_=fn_tt_tt_1,Scott Foley,5.4,4247,
The Texas Chainsaw Massacre 2,1986,English,USA,101.0,X,http://www.imdb.com/title/tt0092076/?ref_=fn_tt_tt_1,Tobe Hooper,5.5,19234,8025872.0
Pat Garrett & Billy the Kid,1973,English,USA,106.0,R,http://www.imdb.com/title/tt0070518/?ref_=fn_tt_tt_1,Sam Peckinpah,7.4,13467,
Only God Forgives,2013,English,Denmark,90.0,R,http://www.imdb.com/title/tt1602613/?ref_=fn_tt_tt_1,Nicolas Winding Refn,5.7,83234,778565.0
Without Men,2011,English,USA,87.0,R,http://www.imdb.com/title/tt1547090/?ref_=fn_tt_tt_1,Gabriela Tagliavini,3.2,1427,
Dear Frankie,2004,English,UK,105.0,PG-13,http://www.imdb.com/title/tt0377752/?ref_=fn_tt_tt_1,Shona Auerbach,7.8,18940,1340891.0
All Hat,2007,English,Canada,89.0,R,http://www.imdb.com/title/tt0903131/?ref_=fn_tt_tt_1,Leonard Farlinger,5.3,436,
The Names of Love,2010,French,France,100.0,R,http://www.imdb.com/title/tt1646974/?ref_=fn_tt_tt_1,Michel Leclerc,7.2,6304,513836.0
Savage Grace,2007,English,Spain,97.0,Not Rated,http://www.imdb.com/title/tt0379976/?ref_=fn_tt_tt_1,Tom Kalin,5.9,8867,434417.0
Police Academy,1984,English,USA,96.0,R,http://www.imdb.com/title/tt0087928/?ref_=fn_tt_tt_1,Hugh Wilson,6.7,87739,81200000.0
The Blue Lagoon,1980,English,USA,104.0,R,http://www.imdb.com/title/tt0080453/?ref_=fn_tt_tt_1,Randal Kleiser,5.7,50125,
Four Weddings and a Funeral,1994,English,UK,117.0,R,http://www.imdb.com/title/tt0109831/?ref_=fn_tt_tt_1,Mike Newell,7.1,107923,52700832.0
Fast Times at Ridgemont High,1982,English,USA,90.0,X,http://www.imdb.com/title/tt0083929/?ref_=fn_tt_tt_1,Amy Heckerling,7.2,71217,
Moby Dick,1956,English,USA,115.0,Unrated,http://www.imdb.com/title/tt0049513/?ref_=fn_tt_tt_1,John Huston,7.4,13474,
25th Hour,2002,English,USA,108.0,R,http://www.imdb.com/title/tt0307901/?ref_=fn_tt_tt_1,Spike Lee,7.7,149528,13060843.0
Bound,1996,English,USA,109.0,R,http://www.imdb.com/title/tt0115736/?ref_=fn_tt_tt_1,Lana Wachowski,7.4,41138,3798532.0
Requiem for a Dream,2000,English,USA,102.0,R,http://www.imdb.com/title/tt0180093/?ref_=fn_tt_tt_1,Darren Aronofsky,8.4,573541,3609278.0
State Fair,1945,English,USA,100.0,Approved,http://www.imdb.com/title/tt0038116/?ref_=fn_tt_tt_1,Walter Lang,7.1,2756,
Tango,1998,Spanish,Spain,115.0,PG-13,http://www.imdb.com/title/tt0120274/?ref_=fn_tt_tt_1,Carlos Saura,7.2,2412,1687311.0
